Power_W,D0_pred,D1_pred,D2_pred,Irms_pred
100.0,0.7350666666666661,0.7891333333333351,0.762333333333335,0.25771798903700327
109.0909090909091,0.7350666666666661,0.7891333333333351,0.762333333333335,0.25771798903700327
118.18181818181819,0.7483666666666666,0.7891333333333351,0.7534666666666666,0.2817673947626868
127.27272727272728,0.7699666666666672,0.7891333333333351,0.7390666666666641,0.6230634116326018
136.36363636363637,0.7832666666666678,0.636833333333335,0.7593333333333316,0.6593760798752085
145.45454545454547,0.7976000000000021,0.13713333333333308,0.8313666666666713,0.5664146405586938
154.54545454545456,0.7984000000000019,0.08180000000000012,0.8375666666666712,0.6366930365149063
163.63636363636363,0.7790666666666688,0.03556666666666643,0.8095333333333355,1.1660416540274792
172.72727272727275,0.7853999999999988,0.03119999999999979,0.8108333333333317,1.700082009842764
181.8181818181818,0.7898666666666643,0.030299999999999824,0.8058000000000017,1.8911663248157102
190.90909090909093,0.7768999999999966,0.09780000000000037,0.7753333333333349,2.28326435627769
200.0,0.721799999999997,0.25359999999999977,0.6822333333333336,3.057381179485517
209.0909090909091,0.5828333333333324,0.6221333333333352,0.4511666666666651,4.923547458555987
218.1818181818182,0.5196333333333334,0.7991666666666706,0.337166666666665,5.9048348483362005
227.27272727272728,0.5241333333333343,0.827466666666669,0.3133333333333323,6.356733785863097
236.36363636363637,0.538200000000001,0.8230333333333314,0.286333333333333,6.52824530675252
245.45454545454547,0.5540000000000013,0.8266333333333352,0.29183333333333233,6.735918929824474
254.54545454545456,0.5582333333333348,0.8263666666666682,0.2915333333333325,6.821175969244398
263.6363636363636,0.564533333333335,0.8211999999999965,0.2768000000000004,6.994528058074543
272.72727272727275,0.5762000000000022,0.8191333333333297,0.2632000000000004,7.164225522408845
281.81818181818187,0.5885333333333358,0.8122333333333337,0.24336666666666648,7.472325340958226
290.90909090909093,0.5960333333333361,0.8092666666666685,0.23226666666666673,7.623181750130013
300.0,0.6046333333333365,0.8092000000000019,0.2235999999999996,7.708277539634157
309.0909090909091,0.6091666666666697,0.8030666666666701,0.2073333333333339,7.876506780328626
318.1818181818182,0.6187666666666679,0.8002000000000039,0.19460000000000047,8.052110040240724
327.27272727272725,0.6370999999999963,0.7977666666666695,0.1777999999999996,8.343811104195085
336.3636363636364,0.638999999999996,0.792633333333333,0.16723333333333246,8.480767381063808
345.4545454545455,0.6403333333333291,0.7904333333333319,0.17349999999999954,8.65795640721847
354.54545454545456,0.6418333333333293,0.7894333333333317,0.1707999999999996,8.701200660743174
363.6363636363637,0.6534666666666635,0.7837000000000001,0.14660000000000017,8.924139807104446
372.72727272727275,0.6649999999999986,0.780933333333334,0.13386666666666686,9.142300774133451
381.81818181818187,0.6779333333333349,0.7798333333333345,0.12703333333333341,9.382246428466567
390.90909090909093,0.6858666666666683,0.7792000000000013,0.12113333333333323,9.510913390170266
400.0,0.6954999999999986,0.7789000000000015,0.11149999999999961,9.623179147919393
409.0909090909091,0.7003999999999976,0.7729666666666697,0.08956666666666613,9.74496827566956
418.1818181818182,0.7083333333333338,0.7704000000000037,0.08119999999999947,9.931424932256562
427.2727272727273,0.718033333333333,0.7700666666666705,0.08019999999999948,10.138857707286506
436.3636363636364,0.7253666666666645,0.7698000000000038,0.07966666666666615,10.299168571093066
445.4545454545455,0.7290999999999968,0.7669666666666685,0.07603333333333305,10.460948049091945
454.54545454545456,0.7301666666666636,0.7620999999999987,0.06930000000000001,10.620973240089311
463.6363636363637,0.7327999999999978,0.7575666666666648,0.05723333333333334,10.74357273313044
472.72727272727275,0.7389333333333349,0.7515333333333333,0.030999999999999844,10.854828265544468
481.81818181818187,0.739733333333335,0.7505333333333333,0.036533333333333154,10.975600335297388
490.90909090909093,0.7426666666666683,0.7473666666666673,0.03556666666666651,11.167524603515783
500.00000000000006,0.7473000000000005,0.7427000000000016,0.03219999999999993,11.436634690848885
509.0909090909091,0.7488333333333326,0.7377666666666685,0.029366666666666652,11.655819610028631
518.1818181818182,0.7507666666666648,0.7362666666666682,0.030066666666666648,11.772063516378733
527.2727272727273,0.7358999999999973,0.7245999999999999,0.02416666666666658,11.894812950369616
536.3636363636364,0.723966666666664,0.7166333333333319,0.028366666666666523,12.030236818761512
545.4545454545455,0.7027333333333318,0.7012333333333307,0.040433333333333286,12.376235811133228
554.5454545454545,0.7012666666666654,0.6992333333333307,0.039766666666666624,12.424943535519274
563.6363636363637,0.7138333333333328,0.6970666666666645,0.015366666666666563,12.52865072445545
572.7272727272727,0.7075999999999999,0.6885666666666665,0.011699999999999915,12.725827772218635
581.8181818181819,0.7032999999999981,0.6828000000000028,0.011299999999999923,12.881400875875768
590.909090909091,0.7065666666666667,0.6793000000000035,0.017166666666666566,13.177242166589028
600.0,0.7062333333333333,0.6772333333333357,0.01889999999999988,13.28131751387527
609.0909090909091,0.7015999999999979,0.6709999999999982,0.019699999999999877,13.463491689552415
618.1818181818182,0.695533333333331,0.6638666666666638,0.019366666666666546,13.640108882020389
627.2727272727274,0.7105666666666651,0.6668666666666635,0.014499999999999916,13.792443977642955
636.3636363636364,0.703033333333331,0.6614666666666636,0.02423333333333332,13.972464314888699
645.4545454545455,0.6981333333333308,0.6550333333333301,0.023466666666666653,14.138267286712113
654.5454545454546,0.6925999999999983,0.645299999999996,0.01506666666666657,14.349250019839662
663.6363636363637,0.6863666666666663,0.6363333333333302,0.010566666666666592,14.553562841660563
672.7272727272727,0.678766666666669,0.6279999999999987,0.010199999999999933,14.744432246333515
681.8181818181819,0.6749999999999998,0.6216666666666683,0.01039999999999993,14.939868942378816
