D0,D1,D2,Power_W,Irms_A,Efficiency_%,Mode
0.09999999999999999,0.16,0.61,2767.1868,14.415812485521363,98.52022672200383,2
0.09999999999999999,0.16,0.64,2723.2632,14.450223702808708,98.48964135576787,2
0.09999999999999999,0.16,0.6699999999999999,2679.3396,14.484634920096052,98.45805598170844,2
0.09999999999999999,0.16,0.7,2635.416,14.519046137383398,98.42542162660945,2
0.09999999999999999,0.16,0.73,2591.4923999999996,14.553457354670746,98.39168606639657,2
0.09999999999999999,0.16,0.76,2547.5688,14.587868571958088,98.35679355184402,2
0.09999999999999999,0.16,0.79,2503.6451999999995,14.622279789245436,98.32068450603218,2
0.09999999999999999,0.16,0.82,2459.7216000000003,14.656691006532778,98.28329519010272,2
0.09999999999999999,0.16,0.85,2415.798,14.691102223820126,98.24455733336639,2
0.09999999999999999,0.16,0.88,2371.8744,14.725513441107468,98.20439772324805,2
0.09999999999999999,0.16,0.9099999999999999,2327.9508,14.759924658394814,98.16273774988731,2
0.09999999999999999,0.16,0.94,2284.0272,14.794335875682158,98.11949289943502,2
0.09999999999999999,0.16,0.97,2240.1036,14.828747092969504,98.07457218917354,2
0.09999999999999999,0.19,0.01,2250.7757999999994,14.8203861345523,98.08564594287765,1
0.09999999999999999,0.19,0.04,2295.4931999999994,14.785353027795907,98.13093954406563,1
0.09999999999999999,0.19,0.06999999999999999,2340.2106,14.75031992103951,98.1745214417126,1
0.09999999999999999,0.19,0.09999999999999999,2384.928,14.715286814283118,98.21648573784508,2
0.09999999999999999,0.19,0.13,2429.6453999999994,14.680253707526724,98.25691976088063,2
0.09999999999999999,0.19,0.16,2474.3628,14.645220600770331,98.29590466432276,2
0.09999999999999999,0.19,0.19,2519.0801999999994,14.610187494013939,98.33351596305877,2
0.09999999999999999,0.19,0.22,2563.7976,14.575154387257543,98.36982401471856,2
0.09999999999999999,0.19,0.25,2608.515,14.54012128050115,98.4048944525497,2
0.09999999999999999,0.19,0.28,2653.2324,14.505088173744758,98.43878857541225,2
0.09999999999999999,0.19,0.31,2697.9497999999994,14.470055066988365,98.47156369976858,2
0.09999999999999999,0.19,0.33999999999999997,2742.667199999999,14.435021960231973,98.50327347791972,2
0.09999999999999999,0.19,0.37,2787.3845999999994,14.399988853475577,98.53396818620519,2
0.09999999999999999,0.19,0.4,2832.1019999999994,14.364955746719183,98.56369498642253,2
0.09999999999999999,0.19,0.43,2876.8193999999994,14.32992263996279,98.59249816332554,2
0.09999999999999999,0.19,0.45999999999999996,2921.5367999999994,14.294889533206398,98.62041934071651,2
0.09999999999999999,0.19,0.49,2966.2541999999994,14.259856426450005,98.64749767835006,2
0.09999999999999999,0.19,0.52,2951.3484,14.271534128702136,98.63856289327,2
0.09999999999999999,0.19,0.55,2906.6309999999994,14.306567235458528,98.61120781560379,2
0.09999999999999999,0.19,0.58,2861.9135999999994,14.341600342214921,98.58299710728608,2
0.09999999999999999,0.19,0.61,2817.1962,14.376633448971315,98.55389080798996,2
0.09999999999999999,0.19,0.64,2772.4787999999994,14.411666555727708,98.52384642971249,2
0.09999999999999999,0.19,0.6699999999999999,2727.7614,14.4466996624841,98.4928187537043,2
0.09999999999999999,0.19,0.7,2683.0439999999994,14.481732769240496,98.46075960750233,2
0.09999999999999999,0.19,0.73,2638.3265999999994,14.516765875996889,98.42761761975325,2
0.09999999999999999,0.19,0.76,2593.6091999999994,14.551798982753281,98.3933379502033,2
0.09999999999999999,0.19,0.79,2548.8917999999994,14.586832089509674,98.35786199186937,2
0.09999999999999999,0.19,0.82,2504.1744,14.62186519626607,98.32112704198924,2
0.09999999999999999,0.19,0.85,2459.457,14.656898303022462,98.28306593786473,2
0.09999999999999999,0.19,0.88,2414.7396,14.691931409778855,98.24360665314876,2
0.09999999999999999,0.19,0.9099999999999999,2370.0222,14.726964516535249,98.20267184947082,2
0.09999999999999999,0.19,0.94,2325.3048,14.761997623291641,98.16017837752881,2
0.09999999999999999,0.19,0.97,2280.5874,14.797030730048037,98.11603672087485,2
0.09999999999999999,0.22,0.01,2290.7303999999995,14.789084364610197,98.12619853824343,1
0.09999999999999999,0.22,0.04,2336.2416,14.753429368384754,98.17071997308321,1
0.09999999999999999,0.22,0.06999999999999999,2381.7527999999998,14.717774372159312,98.21355748790262,1
0.09999999999999999,0.22,0.09999999999999999,2427.2639999999997,14.682119375933869,98.25480369392892,1
0.09999999999999999,0.22,0.13,2472.7751999999996,14.646464379708428,98.29454453350225,2
0.09999999999999999,0.22,0.16,2518.2864,14.610809383482986,98.33285986973935,2
0.09999999999999999,0.22,0.19,2563.7976,14.575154387257543,98.36982401471856,2
0.09999999999999999,0.22,0.22,2609.3087999999993,14.539499391032104,98.40550620353665,2
0.09999999999999999,0.22,0.25,2654.8199999999993,14.503844394806661,98.43997102060032,2
0.09999999999999999,0.22,0.28,2700.3311999999996,14.46818939858122,98.4732787836746,2
0.09999999999999999,0.22,0.31,2745.8423999999995,14.432534402355778,98.5054858904924,2
0.09999999999999999,0.22,0.33999999999999997,2791.3535999999995,14.396879406130335,98.53664513211528,2
0.09999999999999999,0.22,0.37,2836.8648,14.361224409904894,98.56680597670768,2
0.09999999999999999,0.22,0.4,2882.3759999999993,14.325569413679451,98.59601482693347,2
0.09999999999999999,0.22,0.43,2927.8871999999997,14.289914417454009,98.62431525379125,2
0.09999999999999999,0.22,0.45999999999999996,2973.3983999999996,14.254259421228566,98.65174820936741,2
0.09999999999999999,0.22,0.49,3018.9095999999995,14.218604425003125,98.67835222069093,2
0.09999999999999999,0.22,0.52,3003.7391999999995,14.23048942374494,98.66957403797427,2
0.09999999999999999,0.22,0.55,2958.2279999999996,14.26614441997038,98.64269785043956,2
0.09999999999999999,0.22,0.58,2912.7167999999997,14.301799416195824,98.61498013451158,2
0.09999999999999999,0.22,0.61,2867.2056,14.337454412421266,98.58638157526376,2
0.09999999999999999,0.22,0.64,2821.6943999999994,14.373109408646709,98.55686037006964,2
0.09999999999999999,0.22,0.6699999999999999,2776.1832,14.408764404872148,98.52637202867491,2
0.09999999999999999,0.22,0.7,2730.6719999999996,14.444419401097589,98.49486915367339,2
0.09999999999999999,0.22,0.73,2685.1607999999997,14.480074397323031,98.46230119910896,2
0.09999999999999999,0.22,0.76,2639.6495999999997,14.515729393548474,98.42861420461779,2
0.09999999999999999,0.22,0.79,2594.1383999999994,14.551384389773917,98.39375050216921,2
0.09999999999999999,0.22,0.82,2548.6272,14.587039385999358,98.35764839205366,2
0.09999999999999999,0.22,0.85,2503.1159999999995,14.6226943822248,98.3202417842872,2
0.09999999999999999,0.22,0.88,2457.6047999999996,14.658349378450243,98.28145980104932,2
0.09999999999999999,0.22,0.9099999999999999,2412.0935999999997,14.694004374675686,98.24122633512175,2
0.09999999999999999,0.22,0.94,2366.5824,14.729659370901125,98.19945955854159,2
0.09999999999999999,0.22,0.97,2321.0712,14.765314367126566,98.15607137479347,2
0.09999999999999999,0.25,0.01,2330.685,14.757782594668091,98.16537639467956,1
0.09999999999999999,0.25,0.04,2376.99,14.721505708973602,98.20915058538587,1
0.09999999999999999,0.25,0.06999999999999999,2423.2949999999996,14.685228823279111,98.25126775367468,1
0.09999999999999999,0.25,0.09999999999999999,2469.6,14.648951937584622,98.29181906630085,1
0.09999999999999999,0.25,0.13,2515.9049999999997,14.61267505189013,98.33088912268555,1
0.09999999999999999,0.25,0.16,2562.21,14.576398166195641,98.36855653581453,2
0.09999999999999999,0.25,0.19,2608.515,14.54012128050115,98.4048944525497,2
0.09999999999999999,0.25,0.22,2654.8199999999993,14.503844394806661,98.43997102060032,2
0.09999999999999999,0.25,0.25,2701.1249999999995,14.46756750911217,98.47384980842651,2
0.09999999999999999,0.25,0.28,2747.43,14.431290623417679,98.5065901835182,2
0.09999999999999999,0.25,0.31,2793.7349999999997,14.39501373772319,98.53824765378523,2
0.09999999999999999,0.25,0.33999999999999997,2840.0399999999995,14.358736852028699,98.56887417618852,2
0.09999999999999999,0.25,0.37,2886.345,14.32245996633421,98.59851843622155,2
0.09999999999999999,0.25,0.4,2932.649999999999,14.286183080639718,98.62722610140491,2
0.09999999999999999,0.25,0.43,2978.9549999999995,14.24990619494523,98.65504005156949,2
0.09999999999999999,0.25,0.45999999999999996,3025.2599999999993,14.213629309250738,98.68200058837081,2
0.09999999999999999,0.25,0.49,3071.5649999999996,14.17735242355625,98.70814562618759,2
0.09999999999999999,0.25,0.52,3056.1299999999997,14.189444718787746,98.69951897706748,2
0.09999999999999999,0.25,0.55,3009.825,14.225721604482235,98.6731061789416,2
0.09999999999999999,0.25,0.58,2963.5199999999995,14.261998490176726,98.64586549788122,2
0.09999999999999999,0.25,0.61,2917.2149999999997,14.298275375871215,98.61775824389129,2
0.09999999999999999,0.25,0.64,2870.9099999999994,14.334552261565706,98.58874327801335,2
0.09999999999999999,0.25,0.6699999999999999,2824.6049999999996,14.370829147260194,98.55877681544473,2
0.09999999999999999,0.25,0.7,2778.2999999999997,14.407106032954687,98.52781220935388,2
0.09999999999999999,0.25,0.73,2731.995,14.443382918649178,98.49579971314691,2
0.09999999999999999,0.25,0.76,2685.6899999999996,14.479659804343667,98.4626862186372,2
0.09999999999999999,0.25,0.79,2639.3849999999993,14.515936690038158,98.42841496721934,2
0.09999999999999999,0.25,0.82,2593.08,14.552213575732647,98.39292523074354,2
0.09999999999999999,0.25,0.85,2546.7749999999996,14.588490461427138,98.35615195831606,2
0.09999999999999999,0.25,0.88,2500.47,14.624767347121626,98.31802538470427,2
0.09999999999999999,0.25,0.9099999999999999,2454.165,14.661044232816119,98.27847059538702,2
0.09999999999999999,0.25,0.94,2407.8599999999997,14.697321118510606,98.23740704254516,2
0.09999999999999999,0.25,0.97,2361.555,14.7335980042051,98.19474800541211,2
0.09999999999999999,0.28,0.01,2370.6396,14.726480824725988,98.20324743744806,1
0.09999999999999999,0.28,0.04,2417.7383999999997,14.68958204956245,98.24629810447891,1
0.09999999999999999,0.28,0.06999999999999999,2464.8371999999995,14.652683274398912,98.2877178024075,1
0.09999999999999999,0.28,0.09999999999999999,2511.936,14.615784499235371,98.32759629772534,1
0.09999999999999999,0.28,0.13,2559.0347999999994,14.578885724071833,98.366016888116,1
0.09999999999999999,0.28,0.16,2606.1335999999997,14.541986948908296,98.403056974842,1
0.09999999999999999,0.28,0.19,2653.2324,14.505088173744758,98.43878857541225,2
0.09999999999999999,0.28,0.22,2700.3311999999996,14.46818939858122,98.4732787836746,2
0.09999999999999999,0.28,0.25,2747.43,14.431290623417679,98.5065901835182,2
0.09999999999999999,0.28,0.28,2794.5287999999996,14.394391848254141,98.53878122155251,2
0.09999999999999999,0.28,0.31,2841.6276,14.357493073090604,98.56990654343174,2
0.09999999999999999,0.28,0.33999999999999997,2888.7263999999996,14.320594297927064,98.60001729789568,2
0.09999999999999999,0.28,0.37,2935.8251999999998,14.283695522763526,98.62916141208585,2
0.09999999999999999,0.28,0.4,2982.9239999999995,14.246796747599985,98.65738384125355,2
0.09999999999999999,0.28,0.43,3030.0227999999997,14.209897972436448,98.68472679559646,2
0.09999999999999999,0.28,0.45999999999999996,3077.1215999999995,14.17299919727291,98.7112299466311,2
0.09999999999999999,0.28,0.49,3124.2203999999997,14.136100422109372,98.73693061522292,2
0.09999999999999999,0.28,0.52,3108.5208,14.14840001383055,98.72845067810545,2
0.09999999999999999,0.28,0.55,3061.4219999999996,14.185298788994091,98.70248652425624,2
0.09999999999999999,0.28,0.58,3014.3231999999994,14.222197564157629,98.67570769794916,2
0.09999999999999999,0.28,0.61,2967.2244,14.259096339321166,98.64807611460799,2
0.09999999999999999,0.28,0.64,2920.1255999999994,14.295995114484704,98.61955127824638,2
0.09999999999999999,0.28,0.6699999999999999,2873.0267999999996,14.332893889648242,98.5900900875434,2
0.09999999999999999,0.28,0.7,2825.928,14.369792664811783,98.55964662289874,2
0.09999999999999999,0.28,0.73,2778.8291999999997,14.40669143997532,98.52817191225498,2
0.09999999999999999,0.28,0.76,2731.7303999999995,14.443590215138858,98.49561367317526,2
0.09999999999999999,0.28,0.79,2684.6315999999997,14.480488990302398,98.46191602831907,2
0.09999999999999999,0.28,0.82,2637.5328,14.517387765465937,98.42701919105924,2
0.09999999999999999,0.28,0.85,2590.4339999999997,14.554286540629477,98.39085911751941,2
0.09999999999999999,0.28,0.88,2543.3352,14.591185315793014,98.35336712077144,2
0.09999999999999999,0.28,0.9099999999999999,2496.2364,14.628084090956552,98.31446944230376,2
0.09999999999999999,0.28,0.94,2449.1376,14.664982866120093,98.27408677513525,2
0.09999999999999999,0.28,0.97,2402.0388,14.70188164128363,98.23213373208719,2
0.09999999999999999,0.31,0.01,2410.5942,14.695179054783885,98.23987518945529,1
0.09999999999999999,0.31,0.04,2458.4868,14.6576583901513,98.28222492751011,1
0.09999999999999999,0.31,0.06999999999999999,2506.3794,14.620137725518711,98.32296894455743,1
0.09999999999999999,0.31,0.09999999999999999,2554.272,14.582617060886124,98.36219564904343,1
0.09999999999999999,0.31,0.13,2602.1645999999996,14.545096396253536,98.3999870762365,1
0.09999999999999999,0.31,0.16,2650.0572,14.507575731620951,98.43641945234678,1
0.09999999999999999,0.31,0.19,2697.9497999999994,14.470055066988365,98.47156369976858,1
0.09999999999999999,0.31,0.22,2745.8423999999995,14.432534402355778,98.5054858904924,2
0.09999999999999999,0.31,0.25,2793.7349999999997,14.39501373772319,98.53824765378523,2
0.09999999999999999,0.31,0.28,2841.6276,14.357493073090604,98.56990654343174,2
0.09999999999999999,0.31,0.31,2889.5201999999995,14.319972408458016,98.60051636913984,2
0.09999999999999999,0.31,0.33999999999999997,2937.4127999999996,14.282451743825428,98.63012749612524,2
0.09999999999999999,0.31,0.37,2985.3054,14.24493107919284,98.65878711638328,2
0.09999999999999999,0.31,0.4,3033.198,14.207410414560254,98.68653949472144,2
0.09999999999999999,0.31,0.43,3081.0905999999995,14.16988974992767,98.71342619225035,2
0.09999999999999999,0.31,0.45999999999999996,3128.9831999999997,14.132369085295082,98.73948626970645,2
0.09999999999999999,0.31,0.49,3176.8758,14.094848420662494,98.76475647269835,2
0.09999999999999999,0.31,0.52,3160.9115999999995,14.107355308873355,98.75641865735378,2
0.09999999999999999,0.31,0.55,3113.019,14.144875973505943,98.73088910993222,2
0.09999999999999999,0.31,0.58,3065.1263999999996,14.182396638138531,98.70455768599837,2
0.09999999999999999,0.31,0.61,3017.2338,14.219917302771117,98.67738688777995,2
0.09999999999999999,0.31,0.64,2969.3412,14.257437967403705,98.64933684251777,2
0.09999999999999999,0.31,0.6699999999999999,2921.4485999999997,14.29495863203629,98.62036511141076,2
0.09999999999999999,0.31,0.7,2873.5559999999996,14.332479296668877,98.59042647981587,2
0.09999999999999999,0.31,0.73,2825.6633999999995,14.369999961301465,98.55947272652213,2
0.09999999999999999,0.31,0.76,2777.7708,14.407520625934051,98.52745236962204,2
0.09999999999999999,0.31,0.79,2729.8781999999997,14.445041290566639,98.494310386164,2
0.09999999999999999,0.31,0.82,2681.9856,14.482561955199227,98.45998790237384,2
0.09999999999999999,0.31,0.85,2634.0929999999994,14.520082619831813,98.42442185077742,2
0.09999999999999999,0.31,0.88,2586.2004,14.5576032844644,98.3875445900231,2
0.09999999999999999,0.31,0.9099999999999999,2538.3078,14.595123949096989,98.34928348258256,2
0.09999999999999999,0.31,0.94,2490.4152,14.632644613729573,98.30956042478363,2
0.09999999999999999,0.31,0.97,2442.5226,14.67016527836216,98.26829132277616,2
0.09999999999999999,0.33999999999999997,0.01,2450.5487999999996,14.663877284841783,98.27531912222068,1
0.09999999999999999,0.33999999999999997,0.04,2499.235199999999,14.625734730740147,98.31698947032808,1
0.09999999999999999,0.33999999999999997,0.06999999999999999,2547.9215999999997,14.587592176638513,98.35707857700032,1
0.09999999999999999,0.33999999999999997,0.09999999999999999,2596.6079999999997,14.549449622536876,98.39567353298229,1
0.09999999999999999,0.33999999999999997,0.13,2645.2943999999993,14.511307068435242,98.43285514870081,1
0.09999999999999999,0.33999999999999997,0.16,2693.9808,14.473164514333606,98.46869851035012,1
0.09999999999999999,0.33999999999999997,0.19,2742.667199999999,14.435021960231973,98.50327347791972,1
0.09999999999999999,0.33999999999999997,0.22,2791.3535999999995,14.396879406130335,98.53664513211528,1
0.09999999999999999,0.33999999999999997,0.25,2840.0399999999995,14.358736852028699,98.56887417618852,2
0.09999999999999999,0.33999999999999997,0.28,2888.7263999999996,14.320594297927064,98.60001729789568,2
0.09999999999999999,0.33999999999999997,0.31,2937.4127999999996,14.282451743825428,98.63012749612524,2
0.09999999999999999,0.33999999999999997,0.33999999999999997,2986.099199999999,14.244309189723795,98.65925437615373,2
0.09999999999999999,0.33999999999999997,0.37,3034.7855999999997,14.206166635622157,98.68744441698978,2
0.09999999999999999,0.33999999999999997,0.4,3083.4719999999993,14.168024081520525,98.71474121383697,2
0.09999999999999999,0.33999999999999997,0.43,3132.1583999999993,14.129881527418886,98.74118569833594,2
0.09999999999999999,0.33999999999999997,0.45999999999999996,3180.8447999999994,14.09173897331725,98.76681633892551,2
0.09999999999999999,0.33999999999999997,0.49,3229.531199999999,14.053596419215618,98.79166932338606,2
0.09999999999999999,0.33999999999999997,0.52,3213.3023999999996,14.066310603916163,98.78346925638384,2
0.09999999999999999,0.33999999999999997,0.55,3164.615999999999,14.104453158017796,98.75836094031479,2
0.09999999999999999,0.33999999999999997,0.58,3115.929599999999,14.142595712119434,98.73246314833847,2
0.09999999999999999,0.33999999999999997,0.61,3067.2431999999994,14.180738266221066,98.70573895171512,2
0.09999999999999999,0.33999999999999997,0.64,3018.5567999999994,14.218880820322703,98.67814908206145,2
0.09999999999999999,0.33999999999999997,0.6699999999999999,2969.8704,14.257023374424337,98.64965174308172,2
0.09999999999999999,0.33999999999999997,0.7,2921.1839999999993,14.295165928525973,98.62020240382164,2
0.09999999999999999,0.33999999999999997,0.73,2872.4975999999992,14.333308482627611,98.58975357129418,2
0.09999999999999999,0.33999999999999997,0.76,2823.811199999999,14.371451036729244,98.55825454003593,2
0.09999999999999999,0.33999999999999997,0.79,2775.1247999999996,14.40959359083088,98.52565111581559,2
0.09999999999999999,0.33999999999999997,0.82,2726.4384,14.447736144932515,98.49188531032844,2
0.09999999999999999,0.33999999999999997,0.85,2677.7519999999995,14.485878699034151,98.45689500325851,2
0.09999999999999999,0.33999999999999997,0.88,2629.0655999999994,14.524021253135786,98.42061356756547,2
0.09999999999999999,0.33999999999999997,0.9099999999999999,2580.3791999999994,14.562163807237422,98.3829694532412,2
0.09999999999999999,0.33999999999999997,0.94,2531.6928,14.600306361339058,98.34388572406453,2
0.09999999999999999,0.33999999999999997,0.97,2483.0063999999998,14.638448915440692,98.30327954104402,2
0.09999999999999999,0.37,0.01,2490.5033999999996,14.632575514899681,98.30963497379622,1
0.09999999999999999,0.37,0.04,2539.9836,14.593811071328995,98.35064648003394,1
0.09999999999999999,0.37,0.06999999999999999,2589.4638,14.555046627758312,98.390100490392,1
0.09999999999999999,0.37,0.09999999999999999,2638.944,14.516282184187629,98.42808281649282,1
0.09999999999999999,0.37,0.13,2688.4241999999995,14.477517740616946,98.46467307984813,1
0.09999999999999999,0.37,0.16,2737.9044,14.43875329704626,98.49994526013393,1
0.09999999999999999,0.37,0.19,2787.3845999999994,14.399988853475577,98.53396818620519,1
0.09999999999999999,0.37,0.22,2836.8648,14.361224409904894,98.56680597670768,1
0.09999999999999999,0.37,0.25,2886.345,14.32245996633421,98.59851843622155,1
0.09999999999999999,0.37,0.28,2935.8251999999998,14.283695522763526,98.62916141208585,2
0.09999999999999999,0.37,0.31,2985.3054,14.24493107919284,98.65878711638328,2
0.09999999999999999,0.37,0.33999999999999997,3034.7855999999997,14.206166635622157,98.68744441698978,2
0.09999999999999999,0.37,0.37,3084.2658,14.167402192051474,98.71517910110215,2
0.09999999999999999,0.37,0.4,3133.7459999999996,14.128637748480791,98.74203411423282,2
0.09999999999999999,0.37,0.43,3183.2261999999996,14.089873304910105,98.76804977729537,2
0.09999999999999999,0.37,0.45999999999999996,3232.7063999999996,14.051108861339422,98.79326398408894,2
0.09999999999999999,0.37,0.49,3282.1866,14.01234441776874,98.81771238121576,2
0.09999999999999999,0.37,0.52,3265.6931999999997,14.025265898958965,98.80964589248742,2
0.09999999999999999,0.37,0.55,3216.2129999999997,14.064030342529652,98.78494605440639,2
0.09999999999999999,0.37,0.58,3166.7327999999998,14.102794786100334,98.75946876370764,2
0.09999999999999999,0.37,0.61,3117.2526,14.141559229671019,98.73317764370613,2
0.09999999999999999,0.37,0.64,3067.7724,14.180323673241702,98.70603401238374,2
0.09999999999999999,0.37,0.6699999999999999,3018.2922,14.219088116812385,98.67799669682698,2
0.09999999999999999,0.37,0.7,2968.812,14.257852560383071,98.64902182944753,2
0.09999999999999999,0.37,0.73,2919.3318,14.296617003953754,98.6190626238647,2
0.09999999999999999,0.37,0.76,2869.8515999999995,14.335381447524437,98.58806912804168,2
0.09999999999999999,0.37,0.79,2820.3714,14.37414589109512,98.5559879519355,2
0.09999999999999999,0.37,0.82,2770.8912,14.412910334665806,98.5227619665378,2
0.09999999999999999,0.37,0.85,2721.4109999999996,14.45167477823649,98.48832997073728,2
0.09999999999999999,0.37,0.88,2671.9308,14.490439221807172,98.4526263219174,2
0.09999999999999999,0.37,0.9099999999999999,2622.4506,14.529203665377855,98.41558052559839,2
0.09999999999999999,0.37,0.94,2572.9703999999997,14.567968108948541,98.37711677872643,2
0.09999999999999999,0.37,0.97,2523.4902,14.606732552519224,98.33715346038412,2
0.09999999999999999,0.4,0.01,2530.4579999999996,14.60127374495758,98.3428750372112,1
0.09999999999999999,0.4,0.04,2580.7319999999995,14.561887411917846,98.38324731854412,1
0.09999999999999999,0.4,0.06999999999999999,2631.006,14.522501078878113,98.42208514800991,1
0.09999999999999999,0.4,0.09999999999999999,2681.2799999999997,14.483114745838382,98.45947309502347,1
0.09999999999999999,0.4,0.13,2731.553999999999,14.443728412798649,98.49548962655518,1
0.09999999999999999,0.4,0.16,2781.8279999999995,14.404342079758916,98.53020764781006,1
0.09999999999999999,0.4,0.19,2832.1019999999994,14.364955746719183,98.56369498642253,1
0.09999999999999999,0.4,0.22,2882.3759999999993,14.325569413679451,98.59601482693347,1
0.09999999999999999,0.4,0.25,2932.649999999999,14.286183080639718,98.62722610140491,1
0.09999999999999999,0.4,0.28,2982.9239999999995,14.246796747599985,98.65738384125355,1
0.09999999999999999,0.4,0.31,3033.198,14.207410414560254,98.68653949472144,2
0.09999999999999999,0.4,0.33999999999999997,3083.4719999999993,14.168024081520525,98.71474121383697,2
0.09999999999999999,0.4,0.37,3133.7459999999996,14.128637748480791,98.74203411423282,2
0.09999999999999999,0.4,0.4,3184.0199999999995,14.089251415441058,98.76846051076969,2
0.09999999999999999,0.4,0.43,3234.2939999999994,14.049865082401327,98.79406013155415,2
0.09999999999999999,0.4,0.45999999999999996,3284.5679999999993,14.010478749361594,98.81887031262725,2
0.09999999999999999,0.4,0.49,3334.841999999999,13.971092416321861,98.84292617533013,2
0.09999999999999999,0.4,0.52,3318.0839999999994,13.984221194001773,98.83498928575698,2
0.09999999999999999,0.4,0.55,3267.809999999999,14.023607527041506,98.81068575607749,2
0.09999999999999999,0.4,0.58,3217.535999999999,14.062993860081237,98.78561643670129,2
0.09999999999999999,0.4,0.61,3167.2619999999997,14.10238019312097,98.75974548676724,2
0.09999999999999999,0.4,0.64,3116.9879999999994,14.141766526160703,98.73303479340326,2
0.09999999999999999,0.4,0.6699999999999999,3066.7139999999995,14.181152859200433,98.70544378879428,2
0.09999999999999999,0.4,0.7,3016.4399999999996,14.220539192240164,98.67692924928603,2
0.09999999999999999,0.4,0.73,2966.1659999999997,14.259925525279897,98.64744507443261,2
0.09999999999999999,0.4,0.76,2915.892,14.29931185831963,98.61694204361238,2
0.09999999999999999,0.4,0.79,2865.6179999999995,14.338698191359361,98.58536754750932,2
0.09999999999999999,0.4,0.82,2815.3439999999996,14.378084524399094,98.55266529137874,2
0.09999999999999999,0.4,0.85,2765.0699999999993,14.417470857438827,98.51877496657653,2
0.09999999999999999,0.4,0.88,2714.7959999999994,14.456857190478559,98.48363188632021,2
0.09999999999999999,0.4,0.9099999999999999,2664.5219999999995,14.496243523518292,98.44716658105364,2
0.09999999999999999,0.4,0.94,2614.2479999999996,14.535629856558025,98.40930434808999,2
0.09999999999999999,0.4,0.97,2563.9739999999997,14.575016189597758,98.36996474939006,2
0.09999999999999999,0.43,0.01,2570.4125999999997,14.569971975015473,98.37508842258185,1
0.09999999999999999,0.43,0.04,2621.4803999999995,14.529963752506694,98.41484022025301,1
0.09999999999999999,0.43,0.06999999999999999,2672.5481999999997,14.489955529997912,98.45307993911597,1
0.09999999999999999,0.43,0.09999999999999999,2723.6159999999995,14.449947307489133,98.48989094172306,1
0.09999999999999999,0.43,0.13,2774.6837999999993,14.409939084980351,98.52535057341235,1
0.09999999999999999,0.43,0.16,2825.7515999999996,14.36993086247157,98.559530695597,1
0.09999999999999999,0.43,0.19,2876.8193999999994,14.32992263996279,98.59249816332554,1
0.09999999999999999,0.43,0.22,2927.8871999999997,14.289914417454009,98.62431525379125,1
0.09999999999999999,0.43,0.25,2978.9549999999995,14.24990619494523,98.65504005156949,1
0.09999999999999999,0.43,0.28,3030.0227999999997,14.209897972436448,98.68472679559646,1
0.09999999999999999,0.43,0.31,3081.0905999999995,14.16988974992767,98.71342619225035,1
0.09999999999999999,0.43,0.33999999999999997,3132.1583999999993,14.129881527418886,98.74118569833594,2
0.09999999999999999,0.43,0.37,3183.2261999999996,14.089873304910105,98.76804977729537,2
0.09999999999999999,0.43,0.4,3234.2939999999994,14.049865082401327,98.79406013155415,2
0.09999999999999999,0.43,0.43,3285.3617999999997,14.009856859892544,98.81925591355632,2
0.09999999999999999,0.43,0.45999999999999996,3336.4295999999995,13.969848637383766,98.84367391773468,2
0.09999999999999999,0.43,0.49,3387.4973999999997,13.929840414874985,98.86734875539585,2
0.09999999999999999,0.43,0.52,3370.4747999999995,13.943176489044578,98.85953766532917,2
0.09999999999999999,0.43,0.55,3319.4069999999992,13.983184711553358,98.83561882315874,2
0.09999999999999999,0.43,0.58,3268.339199999999,14.02319293406214,98.81094550979205,2
0.09999999999999999,0.43,0.61,3217.2713999999996,14.06320115657092,98.78548240466506,2
0.09999999999999999,0.43,0.64,3166.203599999999,14.1032093790797,98.7591919475785,2
0.09999999999999999,0.43,0.6699999999999999,3115.1357999999996,14.143217601588479,98.73203415832295,2
0.09999999999999999,0.43,0.7,3064.0679999999993,14.183225824097262,98.70396643858574,2
0.09999999999999999,0.43,0.73,3013.0002,14.223234046606043,98.67494335407618,2
0.09999999999999999,0.43,0.76,2961.9323999999997,14.263242269114821,98.64491639452478,2
0.09999999999999999,0.43,0.79,2910.8645999999994,14.303250491623604,98.61383370889044,2
0.09999999999999999,0.43,0.82,2859.7968,14.343258714132382,98.58163981273468,2
0.09999999999999999,0.43,0.85,2808.7289999999994,14.383266936641165,98.5482752642898,2
0.09999999999999999,0.43,0.88,2757.6612,14.423275159149947,98.51367630524183,2
0.09999999999999999,0.43,0.9099999999999999,2706.5933999999997,14.463283381658725,98.47777446166154,2
0.09999999999999999,0.43,0.94,2655.5256,14.503291604167508,98.44049609982825,2
0.09999999999999999,0.43,0.97,2604.4577999999997,14.543299826676286,98.40176193088399,2
0.09999999999999999,0.45999999999999996,0.01,2610.3671999999997,14.538670205073371,98.4063212956491,1
0.09999999999999999,0.45999999999999996,0.04,2662.2288,14.498040093095542,98.44547052651413,1
0.09999999999999999,0.45999999999999996,0.06999999999999999,2714.0903999999996,14.457409981117713,98.48312940951578,1
0.09999999999999999,0.45999999999999996,0.09999999999999999,2765.9519999999998,14.416779869139882,98.51938013420613,1
0.09999999999999999,0.45999999999999996,0.13,2817.8135999999995,14.376149757162054,98.55429895581705,1
